noteId,tweetId,writer,n_words,n_urls,flesch_kincaid_grade,vader_compound
2007466810300420241,2007354972338565181,bot,30,1,6.6,0.4019
2007467421183983723,2007228963379462637,bot,32,2,8.4,-0.015
2007468139576004804,2007227809945522431,bot,22,1,8.3,-0.5994
2007469991910601202,2007181799454322874,bot,29,1,17.8,-0.4019
2007944380804403523,2007900166641119662,bot,32,1,13.1,-0.2144
2007945136286662985,2007925207613538592,bot,29,1,11.1,-0.4019
2007945456215536035,2007671486337691919,bot,29,2,10.1,-0.764
2007945683987206228,2007917340340752830,bot,28,2,12.1,-0.5647
2007945989047435301,2007916564767752701,bot,35,1,10.9,-0.5938
2008167931968999467,2007891287912124761,bot,37,1,4.4,-0.0258
2008170738256113686,2007935119110058478,bot,38,1,9.3,-0.1027
2008172165825253527,2007627004901036542,bot,33,1,15.8,-0.4019
2008172365272715287,2008036519098118527,bot,33,1,12.3,-0.6369
2008173249608274032,2007641871938662716,bot,34,1,13.8,-0.4019
2008549265841299626,2008244658514837940,bot,30,1,10.3,-0.3818
2008550168497455283,2008116328935334244,bot,29,2,6.4,-0.5664
2008550413293724017,2008177085987311922,bot,26,1,9.5,-0.8225
2008552678440271986,2008348635558297991,bot,39,2,9.5,-0.7184
2008553110482960573,2008331463154950416,bot,35,2,5.3,-0.7844
2008734648973627704,2008508951110053951,bot,36,2,6.8,-0.296
2008735315498873129,2008676797320176082,bot,35,1,10.1,-0.8271
2008735798221279250,2008654788653969804,bot,37,1,8.1,-0.9022
2008736346232311823,2008633315998249087,bot,40,1,11.1,-0.8957
2008768172892045639,2008678342908899716,bot,29,2,7.1,-0.7717
2008768849018003468,2008584445629272250,bot,30,1,10.3,0.0
2008769530365886530,2008356891513295170,bot,34,2,11.1,-0.8658
2008928996369514563,2008538543556358228,bot,40,1,11.1,-0.1901
2008929487426056657,2008647152650821745,bot,32,1,7.2,-0.4019
2008931450679173571,2008575107426591221,bot,18,1,9.9,-0.4019
2008932838633058439,2008865020277346687,bot,33,1,11.1,0.2732
2009452698442035476,2009414819485458673,bot,40,1,4.8,-0.5574
2009455583099859365,2009384948281594114,bot,32,1,10.5,0.0772
2009622653665947991,2009341953415233581,bot,38,1,10.7,0.0772
2009622984579805433,2009558906155291069,bot,35,2,7.8,-0.6249
2009624059881881816,2009402257956348401,bot,30,1,9.1,-0.3818
2009629481648984423,2009449979195347051,bot,31,1,11.7,0.2584
2009635000128323644,2009128879877972149,bot,31,1,8.0,-0.7783
2010009164735459333,2009845296721801316,bot,30,1,12.6,-0.4854
2010009900030574670,2009963677815078916,bot,35,1,16.6,-0.8176
2010010144575263133,2009852399293444503,bot,25,1,9.3,0.5862
2010013261303853253,2009735503340548263,bot,41,1,13.6,-0.8442
2011163087466827852,2010905241894731805,bot,30,1,8.0,-0.4767
2011447849045602379,2011106952974352671,bot,25,1,7.7,0.0
2011453551239688202,2011302067839910316,bot,32,1,11.7,0.7684
2011827353006100580,2011622882452128157,bot,33,2,8.8,0.7845
2012201849449832458,2011833253682880579,bot,29,2,14.8,-0.533
2017244337134841946,2016910927770067043,bot,40,1,12.3,-0.8979
2017249367959228650,2016756605350543563,bot,29,2,10.7,0.3182
2017253143482884567,2017018700889522270,bot,25,2,15.4,0.3612
1984626763582902471,1984457722763624470,bot,28,1,5.2,-0.296
1984627019515076652,1984457958776787274,bot,38,2,3.5,-0.4588
1984627351078993949,1984282377099878636,bot,33,2,12.1,-0.8625
1984628288354975978,1984335127661387831,bot,31,2,11.7,0.0
1984628706426449920,1984345894477762985,bot,39,2,9.5,-0.9109
1984633082519908815,1984179787552735620,bot,45,2,4.4,0.0
1984635930355900731,1984237794160672936,bot,36,2,9.1,-0.0956
1984719070185320777,1983885310200037506,bot,40,2,7.3,-0.9209
1985008374946074940,1984689144631800226,bot,43,2,6.3,-0.8316
1985008612821913610,1984670182699053135,bot,27,1,8.6,0.1401
1985008927277215824,1984845909361050008,bot,35,2,7.8,-0.2263
1985009570188595594,1984921631416893891,bot,37,2,5.7,0.0
1985010177691599043,1983918247268270408,bot,36,2,10.3,0.0
1985012514506055849,1984699007541920159,bot,34,2,8.7,-0.4588
1985360737531842680,1984651611499876677,bot,27,2,9.7,-0.6705
1985361048694653287,1985168804352069901,bot,25,2,8.2,-0.4019
1985362117541740891,1985172792036536415,bot,29,2,11.8,0.0
1985362599077085514,1984745537115930713,bot,39,2,8.4,-0.5859
1985365071925596634,1985046460958978196,bot,37,2,6.9,-0.0772
1985435417697489202,1985145058748739687,bot,38,2,8.2,-0.8689
1985821894382133539,1985505916913951107,bot,42,2,5.0,0.3182
1985836349472034945,1985746360411607190,bot,32,2,5.2,0.2023
1985838117262180500,1985743927006126277,bot,37,2,10.4,0.6705
1985849554776870986,1985799034687099331,bot,36,2,5.6,-0.4019
1985851948893958476,1985785031890272439,bot,37,2,2.6,-0.8645
1986110226408280373,1985952963278619062,bot,36,2,8.0,-0.34
1986111429569552476,1985967414979215402,bot,34,2,13.5,-0.7717
1986112110238056646,1985907801961742466,bot,38,2,11.8,0.3612
1986113737950912960,1985657541356110044,bot,35,2,6.7,-0.4215
1986114129107530228,1985846358885191698,bot,30,2,6.8,-0.6486
1986114445660041394,1985491786383454684,bot,27,1,2.1,-0.4019
1986115472182448631,1985620224364986498,bot,33,2,8.8,-0.2996
1986116102691205565,1985879925144924396,bot,36,2,7.7,-0.8483
1986118345981059227,1985856130808234130,bot,28,2,6.9,-0.1068
1986481108825870669,1986261101411962956,bot,39,2,7.2,-0.0315
1986484768943280493,1986226854093848679,bot,34,2,4.2,-0.5
1986485263636312281,1986443206322774411,bot,35,2,6.7,-0.1779
1986487190990336074,1986150696434258217,bot,35,2,5.5,-0.6597
1986491521340739662,1986119875992142286,bot,31,2,8.2,-0.7906
1986818835706495226,1986602162559066452,bot,39,2,5.2,0.0
1986828836424589772,1986538101431243213,bot,41,2,7.5,0.0
1986830997980172541,1986732362944676205,bot,36,2,6.8,0.2263
1986832054214959186,1986671981958418751,bot,39,2,8.3,-0.3412
1986832473884410138,1986470743740194903,bot,28,2,9.9,-0.6705
1987232021379264873,1986899114072711339,bot,28,2,6.0,0.0
1987236767733252602,1986893766775771632,bot,35,2,6.7,-0.7845
1987237378495308004,1986896462907658347,bot,36,2,10.3,0.6124
1987237884278030825,1987015962164396128,bot,43,2,5.1,-0.886
1987238148342948205,1986893570004127836,bot,37,2,6.9,0.5719
1987252916940321275,1987045794675892732,bot,42,2,0.4,0.4019
1987253284558565537,1986916217798435148,bot,35,2,6.7,-0.0772
1987253676285603970,1987120414565269913,bot,41,2,4.9,0.5719
1987331317516706047,1987124793003434394,bot,29,2,13.0,0.0
1987334226790809693,1987039463025918004,bot,36,2,12.7,0.3182
1987334826886680706,1987262233458712848,bot,31,2,11.7,-0.6808
1987334996692975736,1987204463170290103,bot,37,2,10.4,0.0
1987547418372497761,1987299211365486614,bot,38,2,8.2,-0.5994
1987549373857767506,1987539904608579859,bot,34,2,5.3,-0.5267
1987659251695677712,1987627574558622116,bot,28,2,7.6,-0.7003
1987660158646816923,1987620280420712576,bot,43,2,10.0,0.1531
1987661065602105386,1987573136255254576,bot,34,2,16.2,0.325
1987662310777766268,1987271129749463142,bot,31,2,9.3,-0.802
1987925129687412980,1987660792326746499,bot,36,2,5.6,-0.5499
1987925795411497169,1987644379696435579,bot,33,2,7.4,-0.296
1987926946416603348,1987590472622350664,bot,44,2,7.8,0.7783
1987927386147418173,1987632414739358135,bot,26,2,7.2,0.6808
1988028688219136163,1987717128934625644,bot,39,2,6.0,-0.5267
1988029955309985996,1987910161672114332,bot,36,2,9.1,-0.4019
1988311529519813053,1987599272531947661,bot,41,2,9.8,-0.3182
1988314189975228864,1987859676734874074,bot,37,2,8.1,0.0
1988315684120449347,1988069071607525569,bot,33,2,9.9,-0.7269
1988348740399190373,1988080312308691035,bot,28,1,7.6,0.128
1988350926592074088,1987925846506545580,bot,36,1,16.2,0.0
1988351518009950606,1988233067501175234,bot,40,2,8.5,-0.7724
1988665572364574960,1988499142851674424,bot,27,2,8.0,0.25
1988667754602242511,1988446387466334516,bot,36,2,4.4,0.0
1988687803564089352,1988617007093158120,bot,35,2,4.3,-0.611
1988689247650402770,1988557644521710026,bot,32,2,6.3,-0.5994
1988693301596213755,1988639107761717663,bot,30,1,8.0,0.2023
1988997494051582297,1988974813432738183,bot,36,2,9.2,-0.3252
1988999489785348563,1988720836401066457,bot,30,2,6.0,0.7124
1989002061938040957,1988860187151589847,bot,36,2,8.9,0.0
1989003989090775531,1988639131258233307,bot,36,2,8.0,0.0516
1989004803872076113,1988838932407108000,bot,36,2,5.6,0.0
1989394841021653467,1989367457954607138,bot,37,2,9.3,0.296
1989395622286254590,1989160179708084437,bot,39,2,7.4,-0.0772
1989396495905226837,1989228590190456973,bot,32,2,8.8,-0.9153
1989397051398889897,1989319322313822491,bot,26,2,13.1,0.0
1989397170752020575,1989037321497538885,bot,35,2,7.9,0.743
1989397296975352290,1989230207451197915,bot,40,2,11.1,-0.212
1989397511379783833,1989354247054381132,bot,35,1,8.9,-0.0429
1989786636515766652,1989457104005206036,bot,40,2,6.1,-0.5994
1989787170253484245,1989551172256956598,bot,33,2,9.9,-0.296
1989787665923768605,1989621990756413517,bot,41,2,6.3,-0.6278
1989802545108107502,1989728852235444504,bot,34,2,5.3,-0.5574
1989803234177790097,1989683744945340589,bot,13,1,4.6,-0.6486
1989803776782266448,1989713752204185742,bot,31,2,8.2,-0.296
1989805286475915399,1989505091230208481,bot,35,2,6.7,-0.743
1989806638224539917,1989638578062987648,bot,35,2,10.1,-0.296
1989807364971573451,1989527625845391560,bot,32,2,10.7,-0.5994
1990120363531862120,1990069171044974806,bot,33,1,9.7,-0.5859
1990122092356907215,1989834247872680239,bot,44,1,10.7,-0.4019
1990126148626313678,1989852157441409533,bot,39,1,10.7,-0.6249
1990126597358190783,1989877119032463823,bot,34,1,8.9,-0.0772
1990127437942857788,1989770876943044979,bot,35,2,5.5,0.0
1990127712350974114,1990038229127491719,bot,32,1,18.1,-0.0516
1990128195014721662,1989779460565209509,bot,29,1,14.2,-0.4019
1990497265530663296,1990280119282471091,bot,37,2,13.9,-0.8591
1990497681752375619,1990312633916928380,bot,30,1,10.3,-0.7738
1990497970211438753,1990425581997985969,bot,38,2,8.1,-0.4019
1990498310998688052,1990253726477766848,bot,34,2,13.6,-0.4215
1990498557757903130,1990387364720504893,bot,41,1,9.8,-0.9814
1990806926242845059,1990096789085802708,bot,35,1,11.4,-0.5122
1990807578608050559,1990659600606228514,bot,32,1,11.7,0.1531
1990807845344845901,1990406689795760323,bot,32,1,4.9,-0.4019
1990809345651569085,1990549271905730863,bot,41,1,6.1,-0.4878
1990809589801943542,1990558854443372598,bot,39,1,10.7,0.0
1990824366322381290,1990192559369707724,bot,34,1,13.3,-0.9186
1990826927230161250,1990421523706843544,bot,24,2,9.2,0.0
1990851750681546869,1990622776449696246,bot,39,2,11.9,0.0196
1991290575400616419,1991141320744677590,bot,28,1,13.5,-0.3612
1991291201266368519,1991193502630199537,bot,32,1,11.7,-0.6369
1991291763764437467,1991231332488270030,bot,38,2,11.7,-0.4019
1991292399771898056,1991151576980079075,bot,42,1,8.8,-0.7269
1991322357286240467,1991226888904208758,bot,36,1,12.5,0.1027
1991323624695890152,1991027394514202758,bot,36,1,16.2,0.4215
1991323819923939371,1991276993623781724,bot,38,1,8.3,0.4215
1991620756803875138,1991560227171312115,bot,29,1,14.2,0.0
1991624162054488439,1991507054801088755,bot,28,1,12.3,-0.7506
1991624574442565857,1991592759271256142,bot,28,1,16.6,-0.8338
1991626000615047540,1991582760847499492,bot,34,1,7.7,-0.5719
1991642611136786833,1991282425406562532,bot,42,1,20.5,-0.8779
1991932172119236699,1991571635741290606,bot,27,2,18.0,-0.5654
1991932702413471767,1991816957122031757,bot,41,2,8.6,-0.4051
1991933197685280929,1991860416310603975,bot,39,2,7.2,-0.6369
1991933279797182602,1991636720278745344,bot,38,1,10.7,-0.5346
1991933333417144635,1991863814908973348,bot,37,1,12.7,-0.743
1991933550120128927,1991650230270656762,bot,28,1,11.1,-0.8807
1992266676541255974,1991821351834005994,bot,25,1,13.8,-0.7003
1992267825814143272,1991891827583324298,bot,34,1,13.6,0.0
1992268093238743089,1992043016685535618,bot,37,1,9.2,-0.3013
1992268289595052499,1992084430752809227,bot,33,1,6.3,0.0
1992269238870974600,1991858295116894367,bot,17,1,8.7,-0.296
1992610694491934977,1992348553906426268,bot,32,1,9.3,-0.2732
1992610830668496909,1992417156433318310,bot,31,1,8.2,-0.4019
1992612231096193388,1992511378578723168,bot,38,1,7.0,0.0
1992612990030344654,1992234205116551356,bot,31,1,15.4,-0.743
1992613429975138469,1992286750664700342,bot,39,2,13.3,-0.6018
1992972274668884110,1992666413081989525,bot,24,1,6.6,-0.34
1992972725464219940,1992600489813565550,bot,32,1,9.3,-0.7351
1992973284153999838,1991849832957227105,bot,34,1,12.1,-0.5994
1992973552220360790,1991874328213041197,bot,34,1,12.3,0.3612
1992973922388553983,1992796049753436501,bot,25,1,9.3,-0.1027
1993328734493913331,1992338584595247390,bot,36,1,8.0,-0.925
1993330669259264440,1992909043946656149,bot,35,2,16.9,0.0
1993331141554688335,1992884297951277246,bot,29,1,7.1,0.3217
1993331428465975539,1993224790803693948,bot,31,1,8.2,-0.875
1993331682372440473,1993177247822516587,bot,30,1,10.3,0.2023
1993332305029415349,1993156887597269316,bot,35,1,8.9,0.4588
1994085662564229375,1993882940636582372,bot,32,2,13.1,0.2263
1994087061939196368,1993785377111593045,bot,29,2,11.1,-0.25
1994088177720566175,1993971361119916169,bot,29,1,10.1,-0.5106
1994090814373294171,1993684046115914138,bot,37,1,10.3,-0.9545
1994187045946695829,1994066307453506031,bot,46,2,17.7,-0.1779
1994187809800798441,1993902763173138724,bot,26,2,11.9,0.0
1994188964484325673,1993715891931095325,bot,39,2,11.9,-0.5442
1994194515339489430,1993855055175250219,bot,34,1,7.7,0.4019
1994194575645200836,1993798920108192097,bot,37,2,8.1,0.5199
1994827804366491990,1994526844314685778,bot,33,1,4.1,-0.1027
1994829140420149584,1994466398249054563,bot,27,1,7.4,-0.296
1994903284029469144,1994796640688115947,bot,33,2,13.1,-0.886
1994903671717429714,1993668305069154638,bot,24,2,8.7,-0.4019
1994904237751292212,1994717414991229105,bot,31,1,8.0,-0.0772
1994905233181298920,1994753342417850590,bot,37,2,9.1,-0.0186
1994907658583720291,1994816373537870053,bot,34,2,14.4,-0.7351
1995158348119920885,1994834265343762742,bot,37,1,9.3,-0.7096
1995158669927883221,1994948582978499059,bot,28,2,6.8,0.25
1995160059689447785,1994256577218633928,bot,35,1,11.1,0.1027
1995160570685763681,1994975721832476742,bot,37,2,8.0,-0.5994
1995161594318238170,1995036032522490310,bot,21,1,11.5,-0.6705
1995506033876144242,1995136037593776449,bot,33,1,6.4,0.5574
1995508058068328556,1995323303305605522,bot,28,2,15.0,-0.6757
1995509499214340405,1995339009804193877,bot,38,2,7.2,-0.5994
1995510290390057037,1995305702513098994,bot,40,1,9.9,-0.7615
1995510770818220527,1995298576436789640,bot,30,1,8.9,-0.5106
1995873173372366884,1995555073200361795,bot,36,1,11.5,0.0516
1995874112615436617,1980961929494728712,bot,35,2,13.5,-0.124
1995875484190625927,1995233963506598116,bot,32,2,10.7,-0.1027
1995875901494497765,1995675027325550872,bot,28,1,7.6,-0.5994
1995877467446223355,1995608361367400940,bot,35,2,13.5,-0.9244
1996225656816841033,1995892820163658065,bot,39,1,10.9,-0.3612
1996226007628399038,1995958618328629431,bot,32,2,3.9,-0.2924
1996226262654767441,1996034289662919121,bot,38,2,9.3,-0.4019
1996227712499712002,1995964165303988245,bot,26,1,11.2,-0.4767
1996227838190502231,1995904277999747496,bot,25,1,8.2,-0.743
1996317473889550376,1996055537088344548,bot,38,2,9.3,0.128
1996318287139897570,1996187727721865517,bot,27,2,-0.6,0.0
1996579879211413860,1996311027651338690,bot,32,2,6.3,0.296
1996639377628266584,1996587234334831004,bot,30,1,12.7,-0.5539
1996643306118185187,1996514879373705642,bot,32,1,9.8,0.7184
1996663477008494956,1996612254825865400,bot,27,1,10.7,0.0129
1996665155388645404,1996216349518164199,bot,40,2,4.9,0.3612
1996665301602103513,1996612078015000894,bot,32,1,7.5,-0.3612
1996959538172285361,1996714620284031407,bot,20,2,9.6,-0.5647
1996961507171602476,1996660339489100050,bot,39,1,10.9,-0.0772
1996961849707827359,1996677915136954417,bot,29,1,7.8,0.0
1996963040730681754,1996483384390934734,bot,34,2,13.5,-0.5719
1997031696818991599,1996660309084590112,bot,28,1,8.8,-0.2023
1997329070267290043,1997300416703524958,bot,38,1,7.2,-0.8517
1997329398756757824,1997217246037631336,bot,33,1,12.1,-0.765
1997329537986613265,1997235466807214405,bot,31,1,13.0,-0.5499
1997330525191643223,1997139507502796874,bot,39,1,11.9,-0.5782
1997333321357971672,1996810923118678374,bot,41,2,11.3,-0.6597
1997673496424362379,1997366516463947934,bot,26,1,11.7,-0.4019
1997674368571265221,1997244848508981536,bot,33,1,16.2,-0.8338
1997677147134005589,1997469133101814065,bot,28,1,8.8,0.067
1997678201850474913,1997379182943486320,bot,35,2,13.5,-0.6249
1997678601265692863,1997124464287330535,bot,42,2,7.7,-0.5647
1998125352263053474,1997767531474321544,bot,27,1,8.0,-0.296
1998125601404625402,1997877481378820206,bot,42,2,11.5,-0.6124
1998127181105356913,1997717689159360954,bot,31,1,5.9,-0.3085
1998127472387191147,1998099287889351050,bot,34,1,9.9,0.8629
1998129284863455726,1997740177670963207,bot,37,1,10.5,-0.5994
1998476680680047010,1998400704537403638,bot,34,1,6.4,-0.4215
1998481764524699788,1998158915758870768,bot,35,2,8.7,-0.4019
1998484723677515891,1998399537107333244,bot,39,2,6.0,-0.0516
1998491594983453083,1998347694922768506,bot,32,1,10.7,0.571
1998492194164838477,1997743185678725157,bot,31,1,11.8,0.2732
1998765207212978519,1998523668348154266,bot,30,1,6.8,0.0
1998765820663447855,1998504578262945999,bot,34,2,5.2,-0.672
1998766295777439962,1998628475222331762,bot,33,1,13.4,0.5574
1998766561780215821,1998462597922783544,bot,42,1,12.7,-0.9333
1998766843041919103,1997846574387560618,bot,30,1,4.4,-0.1901
1999144241734222018,1998908069586284995,bot,41,2,8.5,-0.8979
1999144865146327316,1998951200285450246,bot,33,2,6.4,-0.7935
1999145140695245192,1998958751878099008,bot,32,2,11.7,-0.4854
1999145944462344276,1998876786684473567,bot,21,1,9.1,-0.743
1999147595415822744,1998856748506185932,bot,38,1,4.7,-0.4019
1999523296841183449,1999161532937015367,bot,27,2,12.1,-0.296
1999524351792582722,1999397468811805141,bot,33,1,10.9,-0.7269
1999526147705426107,1999307806319739195,bot,38,1,10.7,0.7506
1999526488178032824,1999323445855686900,bot,34,2,17.0,0.4215
1999526658542354501,1999469875144823222,bot,33,2,6.0,0.2732
1999935753472582064,1999783928886911474,bot,38,2,18.9,-0.5859
1999938051548581998,1999651966046343296,bot,33,1,8.5,0.0
1999950553737032042,1999800341181956344,bot,44,3,20.1,-0.4019
1999951359806771310,1999420467396940025,bot,35,2,18.1,-0.1869
1999961783428125088,1999797003786531260,bot,35,2,8.9,-0.8953
2000312795179385217,2000133870012842067,bot,33,2,10.9,-0.8428
2000315642113634480,2000155774576910401,bot,33,2,15.4,-0.8344
2000326783527170511,2000027557899735125,bot,35,2,12.5,-0.6124
2000327261480755373,2000156725714866626,bot,34,1,7.6,-0.0931
2000327403248189820,2000016226291188179,bot,38,1,18.9,-0.9584
2000578866096550296,2000524950512214055,bot,30,1,12.3,-0.5719
2000579079288832241,2000509614480343428,bot,30,2,18.5,0.0
2000579306007736513,2000521804712919426,bot,31,1,14.1,-0.3182
2000579623164264914,2000524076616503771,bot,25,1,9.3,-0.4019
2000579874826641839,2000520147694669932,bot,30,1,12.5,-0.296
2000930650694570013,2000628552035635248,bot,32,1,13.1,-0.6486
2000931784393908238,2000762248080580958,bot,33,2,7.6,0.0
2000932368299757820,2000820685615321438,bot,37,1,8.1,-0.7906
2000934802640236746,2000837335550976303,bot,33,2,18.1,-0.891
